Throughput
3
1051
1419
1405
1421
1401
1209
1385
1374
1340
1359
1377
805
1411
1404
1372
1383
1379
1118
1415
875
1342
1396
1385
1376
1380
1115
1358
1385
1384
1099
1312
1164
1082
1112
1029
1326
1357
1388
1393
1229
1375
1386
1412
1382
1365
1171
1374
1373
1380
1363
1149
1390
1382
1388
1392
1243
1262
1427
1402
