Throughput
5
1364
1395
1121
1400
1397
887
1426
1365
1391
539
298
417
515
519
487
467
503
428
404
470
428
812
774
1007
1088
1225
1396
1212
1222
1246
1154
1015
1366
1148
1386
984
1365
1411
1076
1150
1334
1368
1392
1398
1170
1407
1412
1396
1407
1423
1152
1380
1389
1378
1404
1117
1412
1376
1091
