Throughput
4
1385
1203
1411
1404
1390
1169
1396
1064
1169
552
455
492
298
439
581
464
426
368
389
454
476
677
811
889
1132
1233
1266
1275
1143
1135
1267
1412
1235
1233
1198
1205
1376
1123
1437
1197
1142
1291
1190
1374
1447
1416
1178
1406
1412
1173
1396
1353
1391
1143
1397
1386
1417
1124
1378
