Throughput
1184
1165
1189
1089
1162
1165
1168
1179
1181
1140
1183
1070
1175
1159
860
835
907
891
798
942
934
936
952
988
531
585
669
683
668
533
423
558
671
628
671
669
675
627
681
576
438
471
633
677
666
616
660
649
457
443
582
639
669
659
654
810
2
416
16
