Throughput
3195
3214
3234
3214
2869
3203
3174
3199
3200
3116
3203
2853
3210
3209
2425
2365
2135
2615
2746
2265
2825
2805
2270
2597
2648
2353
2845
2424
2828
2835
2396
2543
2810
2802
2438
2826
2402
2817
2820
2123
2573
2627
2630
2513
2895
2995
3070
3171
3157
3183
3150
3147
3169
2811
3177
3193
3151
3167
3240
