Latency
4383301
3458101
3044901
3017701
2876800
2889901
3282301
3163601
2987601
2886700
2802001
2966601
4062601
3393801
2751201
2912000
2603801
2762601
2744201
3279401
3117400
2777501
3104001
2957301
2870401
2755700
2956201
2240901
2325300
2241601
2437301
2204900
2365001
2490401
2187100
2381401
2338500
1951601
1941700
1959101
2058401
1820000
2116701
1870700
1847801
1962600
1768001
1775600
1816601
1763300
2098801
1921400
1788601
1796000
1758601
1955600
1600701
2160700
2499801
2138700
2230400
2275301
2086200
1911301
1739400
1810201
1869600
1873301
1966300
1878801
1899000
1792901
2141600
1765601
2052200
1877701
1796900
1731701
1691400
1718901
1879600
2020401
2024400
1972000
2084901
2010800
1944801
1978300
1943301
2007400
2186301
2029500
2056600
2112001
2180900
1982201
2041700
1995901
1948700
1997901
1988701
1928500
1932701
1957900
2000401
1948900
2218801
1910900
1938301
2008500
2011001
1947801
1977100
2004901
1939500
2009501
2058500
2060201
1988500
2034901
1993800
2071500
2269701
2006400
2074601
2094700
2195601
1999901
1909500
2186901
1922700
1867401
1723900
1831101
1808200
2412801
2352300
2170800
2979801
2162100
2157300
2099101
2106300
2096501
1842900
1729301
1991400
2094401
1841800
1910301
1710500
1761901
1713000
1652501
1665100
1962401
1610200
1593101
1669100
1813501
1711500
1683601
1757100
1674100
1758600
1771000
1748201
1756000
1935801
1928400
1656100
1748000
1931301
1724200
1958201
1597500
1635801
1954900
1870801
1931900
1817201
1582900
1723801
1991700
1821201
1749700
1935201
1766700
1721101
1881000
1840601
1674300
1602901
1782600
1604501
1683500
1732401
1668300
1671801
1679800
1671801
1578100
1711100
1898701
1931600
1680100
1883200
1954901
1810300
1878301
1812000
1890900
1968601
2099100
1901201
1725000
1841901
1881000
1940601
2047300
1983801
1925000
1902701
2161700
1994501
1906401
1867000
1977701
1919100
1939601
1965800
1726501
1747000
1993701
1822700
1748001
1689200
1682901
1991700
1996001
2010200
2041301
1957900
1957501
1867500
1942600
1959301
1984700
2050801
1774200
1858401
1960800
2041501
1637800
1730301
1951400
1842201
2028500
1777101
1461300
1859801
1913600
1851901
1806400
1734201
1824500
1989301
1906100
1585701
1706600
1691101
1710900
1601801
1716800
2026401
1751200
1809101
1568800
1570901
1708900
1568600
1689201
1569700
1705401
1551600
1926601
1985900
1960201
2029600
1856001
1870800
2190201
1662700
1569100
1717000
1649201
1672500
1911801
1976500
1910601
1873200
1842201
1946500
1768600
1663300
1743201
1854100
1569601
1841100
1534601
1503100
1651101
1814800
1663601
1633700
1689901
1749800
1683600
1701300
1845600
1720400
1767800
1690101
1716400
1744901
1773000
1849601
1861500
1708101
1647500
1559601
1595100
1630201
1550600
1818301
1544300
1721300
1635701
1723500
1600901
1599600
1652801
1842300
1611801
1575000
1552501
1575500
1705500
1848901
1422100
1565901
1428400
1642301
1540800
1437800
1695501
1502400
1907801
1848200
1906601
1772200
1555001
1554900
1590501
1657600
1771701
1730500
1814001
1957800
1840701
1710600
1712601
1685000
1643001
1684000
1772100
2023800
1692500
1699300
1718100
1790501
1943300
1903901
2052001
1839400
1817501
1518900
1572000
1662601
1800000
1602601
1508400
1662701
2022700
1824401
1621500
1665001
1479500
1952201
1572300
1535500
1760901
1788800
2068101
1698000
1519201
1450900
1586801
1594300
1538801
1859400
1641501
1546200
1566700
1544301
1419100
1441201
1699400
1764701
1710700
1893601
1821700
1630201
1569400
1589800
1630801
1627800
1757401
1858600
1644501
1649700
1664801
1551100
1614501
1538500
1556100
1522901
1495900
1586201
1443400
1675401
1768200
1683500
1473600
2006600
1840601
1830100
1943601
1901101
1821100
1842001
1693300
1619800
1495100
1560700
1514201
1506200
1586501
1771000
1816901
1788200
2193701
1875400
1644701
1684300
2001801
1939000
1973801
1866000
1801101
1864700
1700501
1685800
1516401
1688200
1563101
1535300
1627300
1947001
1434900
1421601
1419800
1427501
1337200
1486300
1515801
1457800
1525201
1754600
1810601
1745200
1890101
1670600
1679200
1629700
2112501
1721000
1618100
1457201
1507000
1667901
1467200
1523101
1511200
1491100
1530701
1620100
1818601
1764100
1772101
1656400
1620101
1875800
1632901
1688200
1596100
1747300
1693800
1882701
1686100
1781801
1578100
1784701
1733500
1794301
1785100
1896501
1844500
1945401
1806200
1545801
1506200
1746801
1718200
1507301
1668500
1431800
1597601
1680000
1539601
1467700
1707201
1655500
1657101
1717100
1689501
1948100
1584500
1745200
1905700
1839800
1675300
1772600
1707300
1574801
1507400
1523201
1737900
1583001
1535800
1538100
1659000
1858100
2028301
1668900
1757600
1730400
1771001
1827800
1604801
1459700
1445701
1501300
1532301
1602300
1520800
1597101
1591500
1440501
1702000
1808801
1514200
1752301
1584400
1607900
1463301
1523400
1585401
1540000
1748501
1571000
1535700
1792501
1799900
1670901
1656000
1545701
1769800
1499501
1764600
1506701
1480600
1470800
1392501
1486500
1579701
1538800
1589901
1697400
1686300
1672501
1501200
1521801
1463200
1539701
1342300
1721200
1645101
1451000
1622901
1604300
1680601
1565900
1629301
1661100
1590500
1747901
1550900
1381501
1411700
1541201
1761600
1399000
1390901
1319200
1457901
1399200
1368000
1410101
1380100
1355200
1379800
1336600
1450501
1566900
1532200
1471000
1464900
1741201
1437000
1587901
1628000
1680801
1531400
1629100
1725501
1565200
2001401
1715400
1630401
1685000
1808401
1865500
1722801
2062400
2116101
1746300
1837601
1855000
1952301
2175501
2137900
1721101
1731200
1763801
1756500
1778801
1825300
1921201
1729300
1680901
1794700
2235801
1714500
1670001
1814400
1835701
1675700
1595301
1444800
1424400
1395101
1488900
1531801
1566700
1645900
1486801
1532900
1472201
1680500
1298901
1487600
1719600
1405901
1476300
1516101
1641200
1678001
1628600
1594200
1617200
1319200
1322701
1322500
1521300
1467901
1706100
1383101
1417300
1666001
1495500
1561000
1544301
1516700
1639401
1668500
1629201
1559800
1705100
1634400
1580200
1621701
1525700
1725701
1589900
1547301
1520500
1413300
1430101
1486100
1489801
1472300
1460900
1487601
1374200
1366301
1485400
1469800
1425401
1421000
1702701
1327900
1372700
1470501
1337000
1352501
1466400
1349900
1390101
1471900
1244800
1339201
1367100
1392901
1406700
1282600
1409701
1442500
1324000
1382601
1316000
1524301
1476300
1459300
1578701
1813500
1965701
1869400
1802401
1814500
1849301
1837300
1881200
1823100
2020800
1766201
1703000
1726000
1757700
1605400
1814901
1682700
1824201
1781800
1718401
1798300
1637801
1577500
1705101
1789600
1665301
1635800
1787801
1768000
1850101
1863600
1755501
1773400
1811901
1934400
1790901
1876300
1887901
1769800
1852901
1907700
1779901
1936700
2160401
1857100
1820001
1829300
1837100
1863200
1820000
1936801
1593700
1791800
1809200
1748800
1849300
1646900
1665501
1621600
1654001
2127400
1832601
1795800
1763001
1722800
1636701
1784500
1753701
1627400
1663501
1769600
1705601
1827600
1804901
1780500
1791901
1658600
2063201
1715900
1700701
1483300
1390800
1450900
1480700
1455401
1479700
1484401
1464500
1779400
1555501
1472800
1695901
1455900
1514501
1523100
1440300
1483001
1428400
1496501
1559000
1531100
1612101
1389800
1455801
1375000
1352900
1433801
1492500
1514801
1461300
1488700
1594800
1412100
1466101
1458400
1500201
1476000
1654100
1576101
1508500
1491201
1545200
1515801
1520100
1553600
1583401
1484100
1514401
1886200
1542401
1535500
1653600
1725200
1738100
1715101
1667500
1769501
1810200
1838601
1661000
1554501
1516000
1501501
1701600
1700101
1843900
1563000
1387400
1418100
1406801
1615900
1533101
1593200
1366900
1327301
1518000
1399901
1432200
1449800
1475901
1556700
1648401
1679700
1585201
1661400
1604900
1683101
1617600
1469301
1551400
1595601
1612700
1524201
1409500
1511000
1382101
1536900
1541501
1595800
2017301
1639600
1522900
1469001
1523900
1406201
1430900
1484600
1375401
1690700
1424701
1443100
1432200
1378100
1481300
1498801
1341800
1601600
1404600
1476800
1330001
1400500
1469600
1420201
1426900
1420401
1402800
1430400
1319401
1393400
1404301
1435200
1394400
1374001
1698400
1577801
1349100
1636200
1539501
1404900
1707601
1484400
1639701
1634300
1609501
1540300
1419000
1438301
1400500
1480501
1382500
1695600
1387801
1458800
1592501
1447200
1431400
1482101
1372700
1425401
1482700
1426200
1501701
1410000
1432401
1499000
1473500
1401001
1719600
1426101
1370500
1351900
1232101
1331300
1382101
1375000
1312800
1412901
1283600
1324000
1321701
1310700
1492001
1464000
1363600
1627301
1388800
1523901
1479400
1533400
1501401
1543500
1490101
1481400
1591800
1651400
1575500
1644401
1701800
1421901
1446000
1610201
1685500
1490600
1461701
1480500
1362501
1485200
1392600
1448101
1469600
1398001
1420500
1490700
1399301
1607100
1349601
1409900
1568200
1597501
1381900
1522601
1387600
1404100
1362701
1417200
1459901
1354400
1364600
1320301
1337800
1388000
1448100
1432400
1369901
1385100
1540400
1356900
1473100
1476501
1361900
1415400
1242401
1656400
1465801
1526600
1549601
1540500
1562700
1453401
1603100
1484301
1507300
1714900
1447500
1491200
1438901
1512500
1625201
1488800
