Times,Throughput,Cancel,Recover
1,1574.000000,false,true
1,1832.000000,false,true
1,2119.000000,false,true
1,2674.000000,false,true
1,2404.000000,false,true
1,3221.000000,false,true
1,2599.000000,false,true
1,2727.000000,false,true
1,3039.000000,false,true
1,3293.000000,false,true
1,3229.000000,false,true
1,3271.000000,false,true
1,3303.000000,false,true
1,3288.000000,false,true
1,3137.000000,false,true
1,3404.000000,false,true
1,3236.000000,false,true
1,3190.000000,false,true
1,3228.000000,false,true
1,3334.000000,false,true
1,3046.000000,false,true
1,3257.000000,false,true
1,3280.000000,false,true
1,3068.000000,false,true
1,3226.000000,false,true
1,3189.000000,false,true
1,3229.000000,false,true
1,3365.000000,false,true
1,3360.000000,false,true
1,3242.000000,false,true
1,3207.000000,false,true
1,3429.000000,false,true
1,3220.000000,false,true
1,3304.000000,false,true
1,3342.000000,false,true
1,3359.000000,false,true
1,3053.000000,false,false
1,822.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,1480.000000,false,false
1,2925.000000,false,false
1,3308.000000,false,true
1,3306.000000,false,true
1,3548.000000,false,true
1,2946.000000,false,false
1,3328.000000,false,true
1,3304.000000,false,true
1,3464.000000,false,true
1,3336.000000,false,true
1,3318.000000,false,true
1,3685.000000,false,true
1,3166.000000,false,false
1,3325.000000,false,true
1,3271.000000,false,true
1,3275.000000,false,true
1,3459.000000,false,true
1,3086.000000,false,false
1,2417.000000,false,false
1,2362.000000,false,false
1,2555.000000,false,false
1,2910.000000,false,false
1,3021.000000,false,false
1,2614.000000,false,false
1,2962.000000,false,false
1,2972.000000,false,false
1,2728.000000,false,false
1,2839.000000,false,false
1,2748.000000,false,false
1,2953.000000,false,false
1,3012.000000,false,false
1,2870.000000,false,false
1,2814.000000,false,false
1,2890.000000,false,false
1,2941.000000,false,false
1,2980.000000,false,false
1,2584.000000,false,false
1,2800.000000,false,false
1,2875.000000,false,false
1,2942.000000,false,false
1,2975.000000,false,false
1,2830.000000,false,false
1,2501.000000,false,false
1,2556.000000,false,false
1,2693.000000,false,false
1,2972.000000,false,false
1,3156.000000,false,false
1,2660.000000,false,false
1,3328.000000,false,true
1,3315.000000,false,true
1,3336.000000,false,true
1,3162.000000,false,false
1,3230.000000,false,true
1,3176.000000,false,false
1,3151.000000,false,false
1,3338.000000,false,true
1,3333.000000,false,true
1,3346.000000,false,true
1,3200.000000,false,false
1,3233.000000,false,true
1,3303.000000,false,true
1,3134.000000,false,false
1,3214.000000,false,true
1,3150.000000,false,false
1,3211.000000,false,true
1,2230.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
