Times,Throughput,Cancel,Recover
1,1332.000000,false,true
1,2009.000000,false,true
1,2086.000000,false,true
1,2216.000000,false,true
1,2359.000000,false,true
1,2832.000000,false,true
1,2712.000000,false,true
1,2919.000000,false,true
1,3060.000000,false,true
1,3416.000000,false,true
1,3282.000000,false,true
1,3347.000000,false,true
1,3349.000000,false,true
1,3640.000000,false,true
1,3320.000000,false,true
1,3220.000000,false,true
1,3334.000000,false,true
1,3190.000000,false,true
1,3280.000000,false,true
1,3369.000000,false,true
1,3261.000000,false,true
1,3360.000000,false,true
1,3493.000000,false,true
1,3149.000000,false,false
1,3515.000000,false,true
1,3574.000000,false,true
1,3288.000000,false,true
1,3068.000000,false,false
1,3258.000000,false,true
1,3212.000000,false,true
1,3257.000000,false,true
1,3494.000000,false,true
1,3383.000000,false,true
1,3538.000000,false,true
1,3312.000000,false,true
1,3319.000000,false,true
1,3106.000000,false,false
1,173.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,1849.000000,false,false
1,2979.000000,false,false
1,3173.000000,false,false
1,3314.000000,false,true
1,3363.000000,false,true
1,2875.000000,false,false
1,3394.000000,false,true
1,3427.000000,false,true
1,3414.000000,false,true
1,3353.000000,false,true
1,3386.000000,false,true
1,3257.000000,false,true
1,3432.000000,false,true
1,3269.000000,false,true
1,3392.000000,false,true
1,3307.000000,false,true
1,3341.000000,false,true
1,3422.000000,false,true
1,2807.000000,false,false
1,3247.000000,false,false
1,3374.000000,false,true
1,3241.000000,false,false
1,3448.000000,false,true
1,3468.000000,false,true
1,3351.000000,false,true
1,2845.000000,false,false
1,3253.000000,false,false
1,3335.000000,false,true
1,3447.000000,false,true
1,3391.000000,false,true
1,3419.000000,false,true
1,3382.000000,false,true
1,3355.000000,false,true
1,2941.000000,false,false
1,3313.000000,false,true
1,3419.000000,false,true
1,3272.000000,false,true
1,3197.000000,false,false
1,3392.000000,false,true
1,3364.000000,false,true
1,3479.000000,false,true
1,2776.000000,false,false
1,3283.000000,false,true
1,3524.000000,false,true
1,3292.000000,false,true
1,2949.000000,false,false
1,3221.000000,false,false
1,3349.000000,false,true
1,3317.000000,false,true
1,3268.000000,false,false
1,3534.000000,false,true
1,3330.000000,false,true
1,3353.000000,false,true
1,2794.000000,false,false
1,3300.000000,false,true
1,3363.000000,false,true
1,3305.000000,false,true
1,3295.000000,false,true
1,3242.000000,false,false
1,3355.000000,false,true
1,3403.000000,false,true
1,3320.000000,false,true
1,3333.000000,false,true
1,3234.000000,false,false
1,3365.000000,false,true
1,3349.000000,false,true
1,151.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
