Throughput
3203
3208
3199
2804
3222
3212
3202
3208
3187
2462
2012
2423
2674
2246
2420
2802
2979
3116
3113
3183
2801
2870
3031
3169
3196
2949
3193
3147
3218
3172
3170
3175
3161
3152
2837
3162
3142
3154
3161
2632
2839
3129
3169
3183
3148
3110
2756
3127
3188
3160
3141
3154
3182
3119
3190
2931
3055
3182
3221
