Throughput
3212
3181
3196
3183
2884
3246
3206
3205
3217
2440
2338
2053
2682
2748
2333
2815
2379
2601
2609
2396
2843
2816
2352
2826
2437
2814
2484
2816
2833
2426
2814
2281
2604
2593
2527
2278
2597
2437
2919
2978
2958
3085
3125
3155
3120
2840
3141
3171
3126
3140
3138
3135
3134
3119
2561
2844
3068
3097
3184
