Times,Throughput,Cancel,Recover
1,212.000000,false,true
1,301.000000,false,true
1,288.000000,false,true
1,385.000000,false,true
1,443.000000,false,true
1,509.000000,false,true
1,542.000000,false,true
1,553.000000,false,true
1,598.000000,false,true
1,715.000000,false,true
1,661.000000,false,true
1,698.000000,false,true
1,785.000000,false,true
1,860.000000,false,true
1,857.000000,false,true
1,876.000000,false,true
1,908.000000,false,true
1,950.000000,false,true
1,1045.000000,false,true
1,893.000000,false,true
1,1239.000000,false,true
1,1094.000000,false,true
1,1143.000000,false,true
1,1081.000000,false,true
1,1266.000000,false,true
1,925.000000,false,true
1,1112.000000,false,true
1,1029.000000,false,true
1,1363.000000,false,true
1,1338.000000,false,true
1,1217.000000,false,true
1,1408.000000,false,true
1,1284.000000,false,true
1,1449.000000,false,true
1,1438.000000,false,true
1,1289.000000,false,true
1,1475.000000,false,true
1,1480.000000,false,true
1,1341.000000,false,true
1,1457.000000,false,true
1,1472.000000,false,true
1,1333.000000,false,true
1,1518.000000,false,true
1,1410.000000,false,true
1,1263.000000,false,true
1,1469.000000,false,true
1,1477.000000,false,true
1,1226.000000,false,true
1,1452.000000,false,true
1,1144.000000,false,false
1,1435.000000,false,true
1,1218.000000,false,false
1,1451.000000,false,true
1,1261.000000,false,true
1,1411.000000,false,true
1,984.000000,false,false
1,507.000000,false,false
1,338.000000,false,false
1,359.000000,false,false
1,580.000000,false,false
1,542.000000,false,false
1,598.000000,true,false
1,516.000000,false,false
1,413.000000,false,false
1,341.000000,false,false
1,489.000000,false,false
1,497.000000,false,false
1,478.000000,true,false
1,766.000000,false,false
1,944.000000,false,false
1,1210.000000,false,false
1,1234.000000,false,true
1,1224.000000,false,false
1,1349.000000,false,true
1,1463.000000,false,true
1,1364.000000,false,true
1,1320.000000,false,true
1,1414.000000,false,true
1,1441.000000,false,true
1,1351.000000,false,true
1,1436.000000,false,true
1,1469.000000,false,true
1,1332.000000,false,true
1,1452.000000,false,true
1,1460.000000,false,true
1,1291.000000,false,true
1,1461.000000,false,true
1,1451.000000,false,true
1,1300.000000,false,true
1,1446.000000,false,true
1,1432.000000,false,true
1,1433.000000,false,true
1,1307.000000,false,true
1,1432.000000,false,true
1,1427.000000,false,true
1,1186.000000,false,false
1,1469.000000,false,true
1,1474.000000,false,true
1,1170.000000,false,false
1,1432.000000,false,true
1,1470.000000,false,true
1,1135.000000,false,false
1,1433.000000,false,true
1,1426.000000,false,true
1,1303.000000,false,true
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,true,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
