Throughput
4
1141
1385
1401
1044
1376
1408
788
1378
1424
529
459
418
366
535
526
450
534
466
469
529
479
748
997
1205
1277
1315
1376
1407
1233
1208
1118
1446
1381
1283
1398
1100
1428
1078
1400
1184
1264
1413
1407
1415
1200
1161
1407
1149
1256
1151
1165
1410
1382
1103
1024
523
1110
909
1404
