Throughput
1
316
315
315
312
317
315
315
316
317
118
183
98
98
70
98
90
56
57
84
70
84
55
78
55
50
84
67
52
21
42
70
14
63
85
76
49
56
70
77
35
70
56
63
56
49
42
42
56
196
315
316
317
315
311
314
311
316
314
316
