Throughput
673
700
725
696
701
689
685
686
625
607
531
494
528
510
515
554
564
561
571
448
410
338
433
480
497
527
521
578
579
498
586
587
591
611
528
435
401
531
561
501
489
477
506
559
517
587
473
532
582
603
604
595
548
595
692
726
726
598
507
