Throughput
798
867
761
816
807
837
808
832
817
220
590
653
696
226
818
816
848
806
790
801
743
761
617
449
730
746
686
783
786
804
653
602
718
696
653
638
847
829
816
677
726
545
635
637
482
592
705
748
751
849
901
785
840
810
804
622
737
772
819
