Throughput
110
120
122
142
127
112
133
135
137
115
92
116
96
108
71
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
2
0
0
0
0
42
62
104
