Throughput
2
324
325
323
324
324
324
283
324
325
148
159
121
42
56
79
134
324
323
324
325
325
325
324
325
324
325
324
325
324
325
325
315
291
325
325
324
324
325
324
324
325
324
324
324
324
324
325
323
324
326
325
324
325
283
324
325
324
324
324
