Throughput
1
325
324
324
325
324
324
284
324
324
205
79
149
74
87
140
130
324
324
325
324
324
325
325
324
323
325
323
324
325
324
324
282
324
323
325
324
324
325
325
324
325
325
325
325
324
324
324
325
323
325
324
325
282
324
324
325
325
323
323
