Throughput
142
129
145
137
146
150
141
134
140
157
133
88
52
0
0
1
0
0
0
0
0
79
129
143
142
150
147
144
151
144
165
145
142
83
122
149
159
153
164
154
157
152
159
156
152
160
154
166
154
142
108
163
155
169
163
162
159
162
163
161
