Throughput
145
146
133
143
141
140
142
147
148
143
119
78
70
0
0
0
0
0
1
0
75
137
146
151
146
144
153
147
151
153
155
150
80
133
152
150
163
153
157
157
160
157
155
161
151
158
151
162
156
174
134
159
156
166
167
162
162
156
168
160
