Latency
32118554
26305834
29546189
45585866
61789441
22815283
47645338
32132454
18126048
59601172
25284349
20267618
25778342
50374200
20258619
18170548
54427444
20690512
42465310
54302845
17039264
28772600
25366547
46080259
45951161
17795853
21070907
17767853
52304473
45636366
48749022
24968653
55942623
20547415
17907051
52640768
17456257
17516857
33211539
36528493
26902026
32384949
23761470
11259544
17660455
51683681
19029535
20301418
50449499
45383369
52757366
20694312
21242005
24445861
17373759
15710982
19850924
35872901
30741872
29097896
28830099
29032196
49810107
32073954
16920664
40943430
28027211
18710940
41886617
23289276
17260560
30868071
29573589
25987639
43992588
23705571
36137398
39945845
35071313
25281248
21521901
24026966
45210671
15821680
17322759
15594584
45746264
16471071
16003978
47081546
17475657
19483229
42057715
22343490
25606544
36338495
15094490
38628662
32899443
14275201
24109365
36270395
21089007
25780841
45111073
47925633
22900482
28526804
35840002
14694696
15334686
28527211
43498629
15387211
26907018
28871020
15173410
22854616
35660124
27065419
16438211
35745324
19986014
35237924
24220016
15375711
14761910
15924211
38023526
43532529
44513531
18230512
21035115
24160316
34878024
25698317
15726511
36979125
30615021
22618716
16873011
46268132
19413913
18863513
21386714
42457128
22116315
47946232
14984310
14129010
43597630
15306310
14824910
38167026
16664712
50119234
13637609
14952710
14699610
30571821
36049625
21137814
42662629
32024722
19841714
30478920
14635109
43928429
14438010
44222930
13729410
13795409
18147113
39732727
20331314
34445923
14573510
39692727
45287131
14046509
47018931
13071508
14775710
17060911
21018315
14906810
30363120
45158830
37886926
42878329
16860012
39467127
14296609
15167410
25412517
94593065
23882016
43265329
22542016
30904121
26411618
22031815
25185417
34219923
45815132
15720210
23505016
22226016
38069625
42919829
13291109
15320510
26086418
33375523
14125809
13714109
27544519
25328517
29493320
18357313
13610309
14012710
24626816
31064222
21838414
39250026
37523726
44074730
22042015
41347628
20500714
15905911
23734916
31151621
19611714
27423309
34074644
22262594
29524425
14326561
22982497
23870701
13927058
17238472
40456870
12823054
14814863
34053844
19666383
13672757
32787538
14476662
15305864
14981963
35383049
13941159
14979564
33710142
19950385
14888763
15762067
40835972
16727570
40771972
15128464
14399461
35365449
19088180
28420919
23875300
15373165
34253444
36017752
21352790
26236510
13678157
14182060
24766905
31384832
16196368
19343181
38997865
14012759
37008256
14381461
15097664
18504878
23771500
14826763
14657562
13700558
47978502
13908159
14303961
14728862
40190470
13642558
40510471
18590079
13351556
30154727
26968914
14937263
36129352
16386769
13930759
35225349
13349057
14046359
26230310
32541237
13748158
13724658
36580954
24991405
45196390
23172497
10705145
18700679
32538737
26423712
14841963
28385320
26053810
13953859
17153072
37383558
15559966
34166945
15122464
15066264
16181568
35211948
17965975
14762962
27785017
25503908
15299165
15968167
39397266
14037260
16190268
37364657
16116468
17752775
36104452
14361260
28289519
12395053
15714066
21862092
33535142
14317361
18621878
39517666
15127364
14287660
39000165
13695058
13145756
14131560
13744558
15310165
27348016
24570304
14700662
38351962
42432779
23333699
26202811
13925059
14079559
28534120
13233055
19711583
13220856
16177769
36448854
22256594
32002235
13006454
13714458
17301273
35554749
14803062
16039167
37008856
17404173
35093248
14099060
15252065
31091031
27356015
22075794
24437603
20699688
31950635
22590296
14325960
14767262
16932972
36239953
14159760
34890748
13678358
30004527
26109910
20009585
15029464
33252340
19890484
14289060
40734872
20985289
22089193
29947326
14300261
14573262
41818376
13413456
15645666
34546246
14262960
21761791
28701421
13769158
35804851
38188461
14133559
34071243
17025072
8811737
14483461
14470861
38269861
13550457
36418253
17847675
30716229
27564517
20684587
15220564
31571233
25933010
14688162
43175483
12550553
14139760
31601934
13799058
14721762
14547961
38951164
13910859
15343865
37776359
36248253
17130872
14246560
13724458
13047755
42156178
13215955
13153955
37860160
13017154
43474483
13930358
36595554
39396566
13682458
32715138
13890058
14471761
14383761
36361154
14047959
14873162
15980967
20717987
9127938
21646491
23978401
28506420
14527861
14869363
40968272
13087755
14787963
27684917
31158732
15426465
26871113
25046605
34113343
18443078
14891563
14262060
38417362
13884759
15472665
32210436
24860305
39945869
26691813
15572566
21832492
13757558
27686117
33445441
20565387
14948163
16610270
36415354
15904267
19511382
42268379
33453541
36997656
15073564
35257049
19748184
14131660
22463295
19222881
27135814
21661991
18051277
21487091
14083759
38567762
14647462
41808776
24875205
15294965
46087395
13158456
22196494
23782201
16768671
22687296
33227347
14253902
21418201
16714002
19331502
23587402
17628201
17576101
15885702
25221202
36957503
15057301
42557704
13135801
43153604
13038001
13103901
34012903
13491401
36542903
20370002
19538601
29008603
29739702
42271604
17926601
13856001
16530802
46016404
15034801
15337101
18698802
40859803
13247701
14743702
28384102
14065101
21917402
25854302
17060702
13785001
31963303
23247307
14865404
16718806
40227512
37594911
41067413
12876004
16141305
17802006
14919304
28203509
30833109
13538604
13848305
16789905
37506411
15097705
29236009
25409808
30933909
21386707
36943711
14270605
19518106
14717304
27335009
26226708
14078504
20914107
15142704
37172312
13819604
16173705
36836811
15005805
31479409
13543804
14619104
22255707
30367509
14173205
23417707
19641706
14320804
14521204
39847012
76022824
15481604
16945005
20352306
13639304
13730304
9365103
16708405
34464211
23638407
40127812
24736308
14628405
21489406
19784106
20785107
16162105
39420712
16638305
18655306
18603205
13961405
19609306
39315712
16964605
16852705
35556411
18689306
16079605
18003005
32945310
26587909
37449811
35100011
38983612
19683406
13873304
25962408
14511905
14744604
14651005
40188612
14796205
27202708
36361811
14848105
16107205
17818505
20014306
65105520
15108805
45322314
21918907
26878808
32155410
14306904
31368410
28952309
30222509
50587716
21302306
35486111
20650506
39707013
16748805
15652405
29432809
31913809
15785404
34316211
43413613
39495812
40697313
14508304
41407513
34610211
43103713
13706204
13776804
27696909
35828611
37640311
33350410
14219704
21611207
14759704
14744005
15713405
34014910
19595106
15684905
37868412
12775304
21329106
25313908
13036604
14882305
13512504
38612212
13704904
12849204
37849811
12738404
20016707
36344311
13163704
32665010
13811204
13122304
38737512
13574504
34935411
21311506
14712505
13808304
22434207
37115912
39997312
27202808
13700304
14876305
36085511
14518905
40195112
14833304
13616004
32002810
18506205
13459904
14973805
38662212
21050006
24024408
20949406
21703307
29029709
13576804
15674205
18516006
39421012
13412904
38112512
13601104
12942004
41330212
14522305
22112607
31022209
14170205
17516305
23254207
18712006
14761204
13889105
14861204
32545010
13592004
15236804
33303410
25187108
13981904
21057806
14770905
15331704
14048505
38956212
32556110
36311711
15862305
13831604
23251207
14732205
14479304
14347004
27969108
24562608
14608304
42102113
14024804
14732305
25884708
33430910
37584812
30157909
15693505
19494306
13752204
15397505
25241608
27183008
36171711
41362113
13901204
13560204
14952105
17889505
8470003
14427504
26869708
17602505
14175705
13891304
20945906
28790909
19059706
11939604
31449209
20979707
37386811
12655304
13545904
20599607
19382906
14441304
13490904
21067707
31148309
12416804
45683814
15615705
21764707
32452710
34919010
42194313
34671211
31833610
14193004
33266110
18663606
13052004
21840107
33257310
19203106
13744204
17178606
20697506
14212004
14751305
15084205
25278107
18024106
28812309
35348311
14054804
42414013
13539404
20267306
29667909
13328004
13661304
14551504
35764111
13569504
32653710
24134307
12009304
14643704
16199905
17213305
35952911
40583912
35238811
29485509
20941306
14242805
41381012
14116105
24664807
19740406
14344605
21011606
16325005
18723106
14288505
13851004
25125308
17386905
14167804
13949305
15329404
26795709
31906909
32133210
28203009
15812105
29264409
15179404
15926205
42116713
14483505
14139904
14695605
25221207
24559008
13808404
32598110
19696306
13511604
32058822
19597014
14374211
15781012
19016415
14734611
14319511
22739317
31442024
14771711
21769017
19312415
14372811
25455319
34305526
13477510
13204410
16291113
18851814
13944511
15365411
27503321
35057227
13355710
15755412
13156510
14372311
34378326
17458113
12878410
15602212
38766029
11824208
14464111
38257829
18897314
36525528
16570412
13893811
14078911
18455514
30930323
26184420
21987717
39358329
43380032
30746324
14727111
40502831
12704809
15262912
26691320
25113119
17677414
38339929
14263011
14262811
17917013
27361421
14739311
36444028
32026824
21569617
18275714
21067816
14751211
18978114
16801613
12689110
14652711
37785229
12924209
12879410
12537610
43399233
13805110
12277009
