Throughput
143
145
146
145
146
150
147
143
148
153
122
70
61
0
0
1
0
0
0
0
67
136
149
141
152
158
144
146
153
151
156
147
122
126
150
155
154
146
158
157
158
161
158
166
159
164
145
155
160
161
162
135
159
159
162
158
63
0
0
0
