Throughput
2
322
321
321
321
322
323
322
323
323
141
117
127
63
113
137
66
325
318
322
323
323
321
323
322
322
323
322
322
322
322
323
322
321
314
322
322
322
323
323
321
321
322
321
321
323
322
322
322
322
321
321
322
321
310
322
321
321
321
322
