Throughput
1
322
322
320
322
322
322
322
323
324
324
321
324
321
318
322
322
321
322
322
321
321
321
322
321
323
321
322
323
322
315
322
322
321
323
321
322
322
322
323
322
322
322
322
322
321
322
323
321
321
322
321
312
322
321
322
322
322
322
321
