Throughput
1
322
321
319
320
322
322
321
323
323
140
170
168
96
127
116
65
62
69
312
322
323
324
322
316
322
322
322
322
322
322
322
322
322
323
314
322
322
321
321
323
322
321
322
322
322
321
321
322
321
323
312
322
323
322
321
321
322
321
321
