Throughput
1695
1680
1688
1684
1676
1563
1691
1695
1696
301
1021
1001
1283
737
992
886
1301
1550
1650
1638
1649
1584
1639
1648
1643
1648
1573
1644
1649
1651
1563
1646
1645
1648
1653
1656
1533
1646
1648
1651
1632
1407
1429
1646
1639
1644
1535
1572
1647
1643
1644
1645
1463
1649
1648
1641
1643
1421
1426
