Throughput
1687
1680
1687
1694
1562
1690
1684
1686
1698
316
834
1114
1314
1353
566
1081
1335
1481
1659
1680
1627
1680
1671
1674
1678
1676
1595
1678
1676
1677
1684
1402
1541
1685
1673
1663
1573
1686
1683
1679
1670
1547
1680
1682
1673
1678
1681
1378
1541
1670
1678
1671
1502
1505
1676
1669
1683
1677
1672
