Throughput
1703
1704
1697
1576
1708
1695
1709
1710
1704
273
992
943
1277
1366
481
910
1055
1448
1611
1664
1608
1676
1677
1673
1673
1592
1676
1682
1665
1677
1550
1675
1666
1677
1669
1635
1327
1611
1671
1672
1661
1545
1674
1676
1674
1679
1521
1677
1668
1678
1675
1505
1668
1680
1672
1672
1530
1401
1597
