Throughput
1608
1714
1717
1721
1719
1573
1714
1714
1714
1714
1705
1539
1704
1711
1710
1716
1543
1720
1722
1711
1714
1521
1714
1715
1714
1713
1718
1489
1710
1712
1719
1717
1515
1713
1709
1709
1708
1473
1719
1707
1708
1707
1494
1716
1710
1711
1701
1717
1506
1711
1712
1708
1708
1488
1714
1712
1713
1710
1493
