Throughput
1708
1707
1695
1708
1558
1700
1708
1707
1710
302
719
1166
1159
642
998
953
1351
1621
1654
1605
1651
1655
1654
1650
1565
1660
1650
1658
1665
1657
1366
1543
1662
1652
1655
1525
1663
1656
1651
1662
1655
1509
1647
1653
1660
1656
1465
1458
1612
1657
1653
1661
1261
1652
1653
1652
1650
1652
1573
