Throughput
1705
1565
1703
1707
1698
1697
1607
1641
1711
133
826
1142
1090
758
1329
1309
1315
545
918
1033
1099
441
878
991
1242
1164
1324
1507
1430
1565
1608
1608
1631
1594
1639
1578
1385
1534
1575
1639
1634
1642
1634
1635
1540
1641
1644
1642
1641
1527
1635
1641
1637
1641
1640
1355
1451
1631
1650
