Throughput
1682
1692
1681
1558
1689
1693
1691
1695
1543
113
447
753
813
966
1076
1231
1073
1495
1646
1633
1649
1479
1643
1647
1646
1647
1651
1442
1653
1652
1651
1644
1439
1646
1654
1648
1651
1426
1636
1650
1632
1643
1647
1418
1633
1648
1656
1646
1434
1641
1645
1644
1649
1578
1511
1643
1647
1647
1645
