Throughput
1705
1704
1703
1704
1554
1710
1716
1715
1716
176
559
473
658
709
828
402
925
1208
1321
1500
1671
1668
1579
1673
1675
1671
1667
1565
1669
1677
1676
1670
1675
1387
1468
1643
1681
1672
1538
1673
1660
1675
1671
1629
1535
1674
1673
1676
1671
1387
1486
1595
1673
1667
1582
1535
1670
1675
1671
