Throughput
1554
1713
1700
1714
1708
1546
1719
1713
1719
144
576
829
614
736
959
813
1010
1176
1374
1601
1636
1603
1642
1654
1579
1644
1644
1643
1563
1638
1565
1646
1640
1641
1518
1461
1524
1648
1640
1508
1640
1642
1641
1511
1638
1638
1641
1645
1456
1631
1644
1639
1637
1641
1472
1637
1646
1634
1641
