Throughput
1595
1693
1695
1700
1691
1552
1693
1697
1700
105
357
745
736
613
783
985
1196
1321
1277
1503
1653
1658
1644
1577
1656
1655
1658
1659
1654
1557
1657
1651
1658
1653
1527
1656
1661
1662
1658
1658
1502
1658
1662
1659
1650
1476
1659
1660
1652
1661
1652
1457
1655
1658
1665
1654
1453
1662
1657
