Times,Throughput,Cancel,Recover
1,1634.000000,false,true
1,1895.000000,false,true
1,2414.000000,false,true
1,2849.000000,false,true
1,3060.000000,false,true
1,3218.000000,false,true
1,2704.000000,false,true
1,2822.000000,false,true
1,3063.000000,false,true
1,3132.000000,false,true
1,3203.000000,false,true
1,2928.000000,false,true
1,3243.000000,false,true
1,3186.000000,false,true
1,3217.000000,false,true
1,3248.000000,false,true
1,2916.000000,false,true
1,3501.000000,false,true
1,3421.000000,false,true
1,3069.000000,false,true
1,3135.000000,false,true
1,3224.000000,false,true
1,3046.000000,false,true
1,3241.000000,false,true
1,3315.000000,false,true
1,3318.000000,false,true
1,3205.000000,false,true
1,3284.000000,false,true
1,3291.000000,false,true
1,3221.000000,false,true
1,3237.000000,false,true
1,3320.000000,false,true
1,3275.000000,false,true
1,3195.000000,false,true
1,3237.000000,false,true
1,3195.000000,false,true
1,2433.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,true,false
2,447.000000,false,true
2,1345.000000,false,true
2,1318.000000,false,true
2,1475.000000,false,true
2,1705.000000,false,true
2,1790.000000,false,true
2,1929.000000,false,true
2,1956.000000,false,true
2,1560.000000,false,true
2,1981.000000,false,true
2,1959.000000,false,true
2,1983.000000,false,true
2,1985.000000,false,true
2,1562.000000,false,false
2,1988.000000,false,true
2,2007.000000,false,true
2,917.000000,false,false
2,451.000000,false,false
2,900.000000,false,false
2,731.000000,false,false
2,965.000000,false,false
2,911.000000,true,false
2,1079.000000,false,false
2,1281.000000,false,false
2,1533.000000,false,false
2,1826.000000,false,true
2,1886.000000,false,true
2,1829.000000,false,true
2,1887.000000,false,true
2,1888.000000,false,true
2,1822.000000,false,true
2,1888.000000,false,true
2,1885.000000,false,true
2,1813.000000,false,true
2,1887.000000,false,true
2,1797.000000,false,true
2,1890.000000,false,true
2,1896.000000,false,true
2,1785.000000,false,true
2,1674.000000,false,false
2,1769.000000,false,true
2,1896.000000,false,true
2,1744.000000,false,true
2,1876.000000,false,true
2,1881.000000,false,true
2,1898.000000,false,true
2,1863.000000,false,true
2,1871.000000,false,true
2,1881.000000,false,true
2,1873.000000,false,true
2,1889.000000,false,true
2,1879.000000,false,true
2,1892.000000,false,true
2,1890.000000,false,true
2,1881.000000,false,true
2,1494.000000,false,false
2,1875.000000,false,true
2,1883.000000,false,true
2,1871.000000,false,true
2,1879.000000,false,true
2,1401.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,true,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
