Throughput
1712
1583
1708
1709
1707
1707
1555
1704
1708
1706
1705
1708
1521
1707
1709
1708
1710
1514
1708
1711
1703
1701
1484
1702
1705
1707
1708
1705
1491
1711
1702
1712
1706
1499
1704
1708
1705
1707
1483
1704
1697
1703
1695
1699
1492
1708
1705
1707
1698
1494
1708
1704
1707
1703
1504
1710
1709
1705
1706
