Throughput
1165
1159
1089
1191
1170
1155
1166
1180
1179
762
822
863
881
907
947
936
966
874
962
658
667
580
645
590
659
663
624
663
652
658
623
656
667
620
678
629
651
639
631
664
670
612
665
627
673
657
621
750
629
31
135
412
1088
1144
1150
1136
1126
1082
1155
