Throughput
1161
1084
1157
1158
1145
1131
1144
1143
1143
731
796
844
864
884
913
926
903
853
939
569
660
585
641
593
660
745
917
934
919
939
933
930
938
901
929
940
934
899
949
930
927
938
940
969
517
602
1033
1022
1030
1122
1115
1130
1134
1149
1147
1078
1127
1135
1134
