Throughput
1129
1117
1147
1140
1070
1119
1131
1128
1123
818
805
787
727
868
905
963
1102
1117
1128
798
926
939
837
937
937
1046
1129
1123
1131
1101
1129
1128
1133
1137
1135
1132
1145
1133
1092
1161
1130
1145
1134
1121
1132
1131
1064
1119
1122
1137
1131
1129
1143
1148
1044
1124
1129
1126
1131
