Throughput
1140
1146
1086
1146
1150
1153
1150
1156
1143
805
725
819
862
907
912
972
1129
1068
1109
975
951
946
951
985
841
976
989
957
848
962
862
968
966
882
956
949
880
963
1012
496
222
1026
1080
1141
1145
1133
1144
1161
1039
1154
1155
1155
1160
1151
1147
1141
1034
1166
1148
