Throughput
1117
1116
1127
1057
1117
1114
1107
1118
1127
792
802
720
831
844
923
906
909
908
843
555
618
662
622
604
641
625
600
640
626
641
615
635
648
585
636
607
657
641
577
653
587
605
633
575
643
638
581
644
843
532
13
2
777
1091
1106
1113
1054
1099
1146
