Throughput
1142
1137
1145
1137
1069
1151
1142
1138
1145
794
781
766
824
820
907
936
897
937
849
535
634
662
569
657
579
820
938
939
925
900
930
960
922
955
937
915
952
939
907
932
993
750
77
1012
1085
1118
1129
1122
1123
1136
1079
1131
1128
1129
1120
1138
1141
1139
1118
