Throughput
1120
1150
1119
1121
1173
1149
1156
1145
1152
816
714
836
846
883
945
937
918
848
956
529
636
658
651
594
664
663
869
959
946
960
900
934
950
912
947
944
907
972
942
906
929
932
804
14
962
1116
1131
1134
1110
1129
1127
1056
1143
1144
1141
1137
1141
1139
1145
