Throughput
1137
1148
1129
1138
1074
1138
1129
1153
1143
784
811
808
781
908
934
925
910
937
845
567
649
575
648
611
675
897
934
925
897
929
926
934
945
957
899
965
941
884
941
934
1003
646
109
994
1098
1122
1134
1140
1125
1079
1121
1147
1147
1121
1137
1122
1140
1075
1132
