Throughput
1142
1148
1123
1103
1141
1158
1133
1156
1158
1165
1053
1147
1154
1150
1148
1137
1149
1147
1063
1155
1154
1140
1159
1167
1158
1159
1030
1164
1151
1149
1168
1159
1156
1150
1027
1147
1170
1153
1141
1161
1140
1143
988
1160
1151
1147
1153
1156
1169
1160
1023
1158
1147
1150
1161
1160
1152
1079
1081
