Throughput
1
325
326
326
325
325
326
325
290
327
326
63
17
20
17
15
12
7
6
6
5
10
9
5
7
4
5
9
7
8
7
4
9
6
1
3
2
6
6
5
9
5
151
326
326
326
325
326
325
326
325
325
326
325
326
325
326
326
286
325
