Throughput
3
1094
1093
1034
802
1069
1080
825
1071
737
811
389
402
416
317
204
530
360
390
354
416
370
379
412
378
433
473
435
635
545
707
442
387
499
629
875
1031
978
1034
920
908
1055
798
1069
866
918
1062
1049
1051
855
1054
830
852
1035
894
1068
697
1060
1063
1068
