Throughput
148
146
142
140
149
141
144
151
149
146
109
96
67
0
0
0
0
0
0
32
126
143
115
138
138
157
149
156
148
154
153
111
131
165
161
157
153
168
160
168
157
157
158
164
161
157
156
160
163
165
136
156
154
172
165
168
159
157
160
175
