Throughput
141
137
145
137
145
152
143
148
134
128
141
138
150
159
156
160
159
156
147
159
164
157
155
163
151
165
162
159
161
157
155
142
169
147
166
155
162
157
175
154
160
168
162
162
164
160
158
158
157
157
158
171
163
155
161
162
166
163
167
164
