Throughput
144
140
144
147
149
147
154
157
146
152
124
75
75
0
0
1
0
0
2
0
53
157
142
151
150
154
152
150
156
149
154
150
101
143
147
153
150
156
151
160
151
154
166
154
161
166
153
162
165
171
162
144
159
159
167
166
168
171
175
168
