Throughput
132
138
145
143
135
146
158
149
130
153
143
140
148
151
154
157
160
157
152
162
161
165
159
157
160
160
159
166
165
162
163
176
149
172
155
161
159
167
167
164
167
160
159
165
165
171
168
156
154
158
155
181
171
163
175
165
156
171
162
145
