Throughput
107
89
120
118
106
86
84
141
122
101
118
89
49
0
0
0
0
0
0
65
112
134
132
134
140
151
138
149
142
149
135
150
140
150
143
149
159
161
156
163
154
157
157
156
148
152
153
164
159
152
121
147
161
155
157
164
158
155
98
0
