Throughput
3146
2766
3105
3125
3136
3116
3107
3128
2784
2486
2405
2348
2434
2110
2294
2766
2735
2733
2184
2109
2500
2680
2766
2345
2560
2588
2752
2744
2310
2411
2741
2763
2764
2376
2355
2521
2393
2537
2639
2764
2568
2945
3050
3046
3090
2832
2931
3096
3086
3058
3076
3070
3099
3103
3088
3079
3060
3095
2678
