Throughput
2993
2926
3097
3121
3084
3113
3131
3126
2806
2490
2361
2339
2431
1816
2533
2711
2744
2766
2135
2143
2662
2751
2751
2290
2356
2772
2756
2747
2011
2748
2742
2756
2388
2762
2350
2646
2648
2803
2908
2544
2663
2760
2810
2772
2930
2999
3064
3089
2754
3054
3076
3085
3045
3075
3089
3050
3073
3058
3009
