Throughput
3108
3119
3128
3123
2830
3128
3130
3109
3124
2458
2380
2109
2450
2530
2099
2452
2956
3057
3090
3112
3088
3099
3085
3099
2681
2837
3017
3088
3105
3104
3101
3096
2782
3128
3071
3109
3090
3074
3020
2987
2999
2754
3085
3080
3064
3071
3073
3102
3047
2647
3084
3129
3058
3066
3057
3073
3116
3104
3119
