Times,Throughput,Cancel,Recover
1,1332.000000,false,true
1,1992.000000,false,true
1,2018.000000,false,true
1,2256.000000,false,true
1,2452.000000,false,true
1,2616.000000,false,true
1,2383.000000,false,true
1,2456.000000,false,true
1,2648.000000,false,true
1,2801.000000,false,true
1,2858.000000,false,true
1,3200.000000,false,true
1,2964.000000,false,true
1,3227.000000,false,true
1,3121.000000,false,true
1,3076.000000,false,true
1,3194.000000,false,true
1,2936.000000,false,true
1,3248.000000,false,true
1,3124.000000,false,true
1,3107.000000,false,true
1,3098.000000,false,true
1,3081.000000,false,true
1,3147.000000,false,true
1,3205.000000,false,true
1,3274.000000,false,true
1,3127.000000,false,true
1,3275.000000,false,true
1,3302.000000,false,true
1,3112.000000,false,true
1,3161.000000,false,true
1,3232.000000,false,true
1,3198.000000,false,true
1,3202.000000,false,true
1,2990.000000,false,false
1,3149.000000,false,true
1,3178.000000,false,true
1,2264.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,306.000000,false,false
1,2695.000000,false,false
1,2842.000000,false,false
1,3010.000000,false,false
1,3366.000000,false,true
1,3355.000000,false,true
1,3284.000000,false,true
1,3206.000000,false,true
1,3141.000000,false,false
1,2943.000000,false,false
1,3204.000000,false,true
1,3245.000000,false,true
1,3219.000000,false,true
1,3181.000000,false,true
1,3214.000000,false,true
1,3194.000000,false,true
1,2788.000000,false,false
1,3252.000000,false,true
1,2987.000000,false,false
1,2466.000000,false,false
1,2390.000000,false,false
1,2319.000000,false,false
1,2548.000000,false,false
1,2486.000000,false,false
1,2885.000000,false,false
1,3005.000000,false,false
1,2271.000000,false,false
1,2316.000000,false,false
1,2797.000000,false,false
1,2868.000000,false,false
1,2908.000000,false,false
1,2555.000000,false,false
1,2422.000000,false,false
1,2861.000000,false,false
1,2833.000000,false,false
1,2862.000000,false,false
1,2191.000000,false,false
1,2990.000000,false,false
1,2994.000000,false,false
1,2914.000000,false,false
1,2683.000000,false,false
1,2377.000000,false,false
1,2880.000000,false,false
1,2674.000000,false,false
1,2830.000000,false,false
1,2983.000000,false,false
1,2587.000000,false,false
1,3010.000000,false,false
1,2942.000000,false,false
1,2906.000000,false,false
1,2798.000000,false,false
1,3003.000000,false,false
1,3147.000000,false,false
1,3209.000000,false,true
1,3302.000000,false,true
1,3336.000000,false,true
1,3307.000000,false,true
1,3238.000000,false,true
1,3062.000000,false,false
1,3079.000000,false,false
1,3089.000000,false,false
1,3127.000000,false,false
1,3293.000000,false,true
1,3131.000000,false,false
1,3043.000000,false,false
1,3109.000000,false,false
1,3072.000000,false,false
1,734.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
