Throughput
2757
3104
3115
3086
3103
3131
3072
2699
3126
2475
2304
2357
2125
2862
3005
3087
3064
2837
3057
3076
3064
3052
3049
3072
3059
3061
3062
2771
3068
3069
3060
3051
3095
3038
3067
3077
2663
3034
3052
3046
2955
2370
2769
2983
3061
3075
3087
3065
3066
3067
2691
3022
3049
3067
3037
3056
3117
3104
2612
