Throughput
3104
3102
3099
3096
3084
2781
3093
3108
3132
2456
2367
2027
2436
2549
2185
2526
2958
3063
3092
3094
3081
3069
3057
3051
2555
2840
3078
3083
3085
3067
3073
3078
2900
2970
3046
3054
3070
3056
3112
3069
3055
2697
3086
3092
3061
3094
3066
3084
3068
3097
2641
3049
3029
3082
3071
3070
3062
3107
3118
