Times,Throughput,Cancel,Recover
1,1240.000000,false,true
1,1874.000000,false,true
1,2268.000000,false,true
1,2400.000000,false,true
1,2621.000000,false,true
1,2470.000000,false,true
1,2655.000000,false,true
1,2670.000000,false,true
1,2925.000000,false,true
1,3129.000000,false,true
1,3222.000000,false,true
1,3102.000000,false,true
1,3182.000000,false,true
1,3117.000000,false,true
1,3146.000000,false,true
1,3176.000000,false,true
1,3147.000000,false,true
1,3129.000000,false,true
1,3131.000000,false,true
1,3154.000000,false,true
1,3319.000000,false,true
1,3158.000000,false,true
1,2981.000000,false,true
1,3073.000000,false,true
1,3096.000000,false,true
1,3140.000000,false,true
1,3233.000000,false,true
1,3116.000000,false,true
1,3325.000000,false,true
1,3308.000000,false,true
1,3274.000000,false,true
1,2851.000000,false,false
1,3426.000000,false,true
1,3179.000000,false,true
1,3278.000000,false,true
1,3125.000000,false,true
1,2892.000000,false,false
1,3205.000000,false,true
1,509.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,85.000000,false,false
1,1110.000000,false,false
1,1410.000000,false,false
1,1504.000000,false,false
1,1567.000000,false,false
1,1682.000000,false,false
1,1706.000000,false,false
1,1707.000000,false,false
1,1721.000000,false,false
1,1738.000000,false,false
1,1722.000000,false,false
1,1738.000000,false,false
1,1732.000000,false,false
1,1713.000000,false,false
1,1731.000000,false,false
1,1757.000000,false,false
1,1741.000000,false,false
1,1747.000000,false,false
1,1714.000000,false,false
1,1751.000000,false,false
1,1738.000000,false,false
1,1741.000000,false,false
1,1746.000000,false,false
1,1596.000000,false,false
1,1750.000000,false,false
1,1746.000000,false,false
1,1734.000000,false,false
1,1730.000000,false,false
1,1547.000000,false,false
1,1737.000000,false,false
1,1735.000000,false,false
1,1748.000000,false,false
1,1743.000000,false,false
1,1522.000000,false,false
1,1727.000000,false,false
1,1761.000000,false,false
1,1754.000000,false,false
1,1734.000000,false,false
1,1753.000000,false,false
1,1594.000000,false,false
1,1747.000000,false,false
1,1753.000000,false,false
1,1753.000000,false,false
1,1746.000000,false,false
1,1623.000000,false,false
1,1735.000000,false,false
1,1730.000000,false,false
1,1743.000000,false,false
1,1740.000000,false,false
1,1456.000000,false,false
1,1758.000000,false,false
1,1768.000000,false,false
1,1759.000000,false,false
1,1737.000000,false,false
1,1551.000000,false,false
1,1734.000000,false,false
1,1752.000000,false,false
1,1734.000000,false,false
1,1749.000000,false,false
1,1503.000000,false,false
1,1744.000000,false,false
1,1730.000000,false,false
1,1752.000000,false,false
1,1740.000000,false,false
1,1483.000000,false,false
1,1694.000000,false,false
1,1741.000000,false,false
1,769.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
