Throughput
1687
1700
1686
1692
1543
1695
1693
1697
1696
338
911
1131
783
1021
914
780
1101
1611
1643
1620
1671
1623
1668
1665
1669
1592
1666
1599
1668
1665
1663
1435
1483
1672
1666
1552
1664
1668
1666
1534
1660
1661
1663
1509
1664
1663
1663
1661
1500
1667
1655
1669
1663
1493
1657
1671
1661
1658
1472
