Throughput
1701
1689
1711
1581
1711
1714
1714
1707
1572
465
985
1180
1310
738
841
970
1012
1368
964
1178
1375
988
1256
1205
1109
1225
1305
1174
1379
1368
1460
1592
1613
1665
1671
1595
1681
1525
1459
1655
1561
1669
1670
1670
1661
1566
1677
1672
1673
1683
1675
1365
1562
1678
1662
1673
1496
1675
1673
