Throughput
1570
1691
1688
1695
1684
1546
1686
1686
1690
253
892
954
1231
970
982
859
1031
1521
1650
1666
1674
1668
1671
1618
1673
1672
1667
1679
1522
1440
1630
1665
1666
1684
1574
1670
1674
1670
1677
1524
1662
1672
1669
1668
1656
1547
1671
1665
1665
1665
1393
1477
1671
1669
1670
1574
1429
1670
1670
