Times,Throughput,Cancel,Recover
1,1238.000000,false,true
1,1905.000000,false,true
1,2244.000000,false,true
1,2113.000000,false,true
1,2560.000000,false,true
1,2515.000000,false,true
1,2911.000000,false,true
1,2817.000000,false,true
1,2998.000000,false,true
1,3097.000000,false,true
1,3297.000000,false,true
1,3063.000000,false,true
1,3268.000000,false,true
1,3433.000000,false,true
1,3193.000000,false,true
1,3506.000000,false,true
1,3356.000000,false,true
1,3305.000000,false,true
1,3200.000000,false,true
1,3118.000000,false,true
1,3246.000000,false,true
1,3147.000000,false,true
1,3189.000000,false,true
1,3080.000000,false,true
1,3231.000000,false,true
1,3093.000000,false,true
1,2952.000000,false,false
1,3153.000000,false,true
1,3217.000000,false,true
1,3199.000000,false,true
1,3224.000000,false,true
1,3118.000000,false,true
1,3276.000000,false,true
1,3173.000000,false,true
1,3110.000000,false,true
1,3193.000000,false,true
1,3177.000000,false,true
1,2090.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,false,false
1,0.000000,true,false
2,969.000000,false,true
2,1419.000000,false,true
2,1475.000000,false,true
2,1593.000000,false,true
2,1536.000000,false,true
2,1666.000000,false,true
2,1735.000000,false,true
2,1771.000000,false,true
2,1750.000000,false,true
2,1739.000000,false,true
2,1754.000000,false,true
2,1747.000000,false,true
2,1754.000000,false,true
2,1753.000000,false,true
2,1633.000000,false,true
2,1766.000000,false,true
2,1754.000000,false,true
2,1169.000000,false,false
2,528.000000,false,false
2,1117.000000,false,false
2,926.000000,false,false
2,1082.000000,false,false
2,1207.000000,false,false
2,932.000000,true,false
2,932.000000,false,false
2,1549.000000,false,true
2,1699.000000,false,true
2,1734.000000,false,true
2,1731.000000,false,true
2,1710.000000,false,true
2,1737.000000,false,true
2,1721.000000,false,true
2,1731.000000,false,true
2,1731.000000,false,true
2,1728.000000,false,true
2,1737.000000,false,true
2,1617.000000,false,true
2,1534.000000,false,true
2,1731.000000,false,true
2,1727.000000,false,true
2,1743.000000,false,true
2,1630.000000,false,true
2,1751.000000,false,true
2,1724.000000,false,true
2,1735.000000,false,true
2,1731.000000,false,true
2,1559.000000,false,true
2,1717.000000,false,true
2,1735.000000,false,true
2,1739.000000,false,true
2,1743.000000,false,true
2,1730.000000,false,true
2,1632.000000,false,true
2,1732.000000,false,true
2,1722.000000,false,true
2,1723.000000,false,true
2,1728.000000,false,true
2,1459.000000,false,false
2,1562.000000,false,true
2,1730.000000,false,true
2,1740.000000,false,true
2,1740.000000,false,true
2,1485.000000,false,false
2,1729.000000,false,true
2,1735.000000,false,true
2,1730.000000,false,true
2,975.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,false,false
2,0.000000,true,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
3,0.000000,false,false
